Motif_ID	Motif_Type	MSource_Identifier	MSource_Type	TF_Status	TF_Name	TF_Species
M05027_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05028_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05029_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05030_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05031_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05036_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05037_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05038_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05039_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05040_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05041_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05051_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05052_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05053_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05054_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05055_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05056_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05057_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05058_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05059_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05060_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05061_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05062_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05087_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05088_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05089_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05090_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05091_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05092_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05093_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05098_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05099_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05100_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05101_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05102_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05103_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05126_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05127_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05128_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05142_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05143_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05144_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05145_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05146_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05147_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05148_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05161_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05162_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05163_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05164_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05165_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05166_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05167_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05168_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05169_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05176_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05177_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05178_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05179_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05188_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05189_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05190_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05195_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05196_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05197_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05198_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05199_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05200_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05218_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05219_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05220_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05221_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05222_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05223_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05224_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05225_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05226_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05233_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05234_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05235_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05236_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05237_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05238_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05239_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05240_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05241_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05244_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05245_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05253_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05254_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05258_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05259_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05260_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05261_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05262_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05263_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05264_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05265_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05266_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05267_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05268_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05269_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05270_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05271_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05272_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05273_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05274_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05275_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05276_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05277_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05278_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05281_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05282_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05292_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05293_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05294_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05295_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05296_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05297_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05298_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05299_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05300_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05301_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05302_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05303_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05304_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05305_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05306_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05307_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05308_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05309_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05327_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05328_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05329_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05330_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05343_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05344_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05345_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05359_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05360_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05361_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05366_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05367_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05368_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05377_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05378_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05379_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05380_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05381_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05382_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05385_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05386_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05387_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05390_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05391_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05392_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05393_2.00	SELEX	Yin2017	SELEX	I	NKX1-2	Homo_sapiens
M05871_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	I	NKX1-2	Homo_sapiens
M06212_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06213_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06217_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06218_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06226_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06227_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06228_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06229_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06230_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06231_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06232_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06233_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06234_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06235_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06236_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06237_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06238_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06239_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06240_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06241_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06242_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06255_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06256_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06257_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06260_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06261_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06262_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06263_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06264_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06265_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06266_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06267_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06276_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06277_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06278_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06279_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06280_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06281_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06289_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06290_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06291_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06292_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06293_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06294_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06301_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06302_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06307_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06308_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06309_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06310_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06311_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06312_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06317_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06318_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06321_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06322_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06323_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06324_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06325_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06326_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06329_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06330_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06331_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06337_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06338_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06339_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06340_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06347_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06348_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06349_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06350_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06351_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06354_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06355_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06364_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06365_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06366_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06367_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06370_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06371_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06372_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06373_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06380_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06381_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06382_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06383_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06384_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06385_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06386_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06387_2.00	B1H	FlyFactorSurvey	B1H	I	NKX1-2	Homo_sapiens
M06477_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06479_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06481_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06482_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06483_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06484_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06485_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06486_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06491_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06493_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06494_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06495_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06496_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06500_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06501_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06503_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06505_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06506_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06507_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06511_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06512_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06515_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06516_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06517_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06520_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06522_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06523_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06524_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06525_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06527_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06528_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06531_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06532_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06536_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06537_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06539_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06544_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06545_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06547_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06548_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06552_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06553_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M06554_2.00	B1H	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M08211_2.00	ChIP-seq	modENCODE	ChIP-seq	I	NKX1-2	Homo_sapiens
M08457_2.00	COMPILED	JASPAR	JASPAR	I	NKX1-2	Homo_sapiens
M09129_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09133_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09147_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09156_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09158_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09160_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09162_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09172_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09173_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09174_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09180_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09181_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09192_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09195_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09196_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09201_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09204_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09207_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09210_2.00	Misc	HocoMoco	Misc	I	NKX1-2	Homo_sapiens
M09564_2.00	Misc	HOMER	Misc	I	NKX1-2	Homo_sapiens
M09566_2.00	Misc	HOMER	Misc	I	NKX1-2	Homo_sapiens
M09571_2.00	Misc	HOMER	Misc	I	NKX1-2	Homo_sapiens
M09576_2.00	Misc	HOMER	Misc	I	NKX1-2	Homo_sapiens
M09582_2.00	Misc	HOMER	Misc	I	NKX1-2	Homo_sapiens
M09675_2.00	Misc	iDMMPMM	Misc	I	NKX1-2	Homo_sapiens
M09676_2.00	Misc	iDMMPMM	Misc	I	NKX1-2	Homo_sapiens
M09677_2.00	Misc	iDMMPMM	Misc	I	NKX1-2	Homo_sapiens
M09678_2.00	Misc	iDMMPMM	Misc	I	NKX1-2	Homo_sapiens
M10637_2.00	Transfac	Transfac	Transfac	I	NKX1-2	Homo_sapiens
M10638_2.00	Transfac	Transfac	Transfac	I	NKX1-2	Homo_sapiens
M10639_2.00	Transfac	Transfac	Transfac	I	NKX1-2	Homo_sapiens
M10650_2.00	Transfac	Transfac	Transfac	I	NKX1-2	Homo_sapiens
M10651_2.00	Transfac	Transfac	Transfac	I	NKX1-2	Homo_sapiens
